unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000186,2007-04-30,31142.0,30580.18508839323,30565.639217008986,29744.0,30554.105
T000186,2007-05-31,16470.0,16447.19877477044,16426.853876148023,15215.0,16161.496
T000186,2007-06-30,23028.0,21634.346670824983,21624.484828030436,19980.0,20998.828
T000186,2007-07-31,36216.0,31320.894263371374,31306.390476703513,29808.0,30636.328
T000186,2007-08-31,33528.0,30216.330710008286,30213.26674639352,30156.0,29005.28
T000186,2007-09-30,39353.0,38227.741555966306,38225.47446407778,36771.0,38393.074
T000187,2006-10-31,22616.0,22329.645737147028,22166.223446798038,21689.0,22349.348
T000187,2006-11-30,22902.0,22173.919346033184,22012.97922156535,21229.0,21451.887
T000187,2006-12-31,62036.0,59705.15875558535,58809.51634660947,59550.0,53089.004
T000187,2007-01-31,28728.0,28262.66768390344,28373.55879911699,27144.0,25892.12
T000187,2007-02-28,28336.0,26864.470757699448,27472.991664685283,25696.0,25724.666
T000187,2007-03-31,28428.0,29893.165286474446,30281.09009122973,27761.0,28196.9
T000187,2007-04-30,27922.0,29665.61242632635,32122.38446085358,30052.0,25640.59
T000187,2007-05-31,20664.0,20138.727574992314,20898.618633418577,18156.0,20887.484
T000187,2007-06-30,21888.0,22627.057885121278,23421.527825765712,21024.0,22018.322
T000187,2007-07-31,19656.0,21027.43572109883,22411.38763477126,18960.0,20879.29
T000187,2007-08-31,20636.0,20048.912006453247,20462.164272829337,18774.0,20207.424
T000187,2007-09-30,24127.0,25644.902600278474,26415.149884707193,23688.0,25314.658
T000188,2006-10-31,14740.0,13275.728616449765,13221.743792937266,12788.0,13336.307
T000188,2006-11-30,15246.0,14763.409108020483,14900.011049021452,14283.0,14496.573
T000188,2006-12-31,10244.0,10061.21177471166,10036.170615995943,9725.0,10429.744
T000188,2007-01-31,9324.0,9310.92650515539,9485.028646733552,8970.0,9680.645
T000188,2007-02-28,13984.0,14301.945926984383,14450.563197373758,14476.0,13888.493
T000188,2007-03-31,15755.0,14748.301258084392,15252.745846528045,14559.0,14243.897
T000188,2007-04-30,13386.0,12634.446926555529,12622.298626403846,11814.0,12822.631
T000188,2007-05-31,15210.0,15163.948798812955,15227.41222830761,15368.0,14860.864
T000188,2007-06-30,13281.0,13150.420795664917,13420.141313996563,12330.0,13329.394
T000188,2007-07-31,14400.0,12908.38172659622,13063.006752501786,12120.0,13454.482
T000188,2007-08-31,14234.0,14652.336652240236,14958.490001789647,14322.0,14748.877
T000188,2007-09-30,12696.0,13452.844148303431,13538.118463197514,12789.0,13498.588
T000189,2006-10-31,8184.0,7393.17398839269,7108.136044399467,6739.0,7143.599
T000189,2006-11-30,6226.0,7077.804930461552,6890.128065598738,6854.0,6458.62
T000189,2006-12-31,5850.0,5832.347327490373,6089.530837597602,4125.0,5698.5244
T000189,2007-01-31,4788.0,6349.287294956895,6331.073266338294,4836.0,6195.9546
T000189,2007-02-28,5934.0,6529.5172648645985,6474.2594675927285,5610.0,5898.35
T000189,2007-03-31,8050.0,7188.37142413851,6452.668341369078,5106.0,6522.784
T000189,2007-04-30,5658.0,7333.595373593747,6946.656631775109,7216.0,6528.506
T000189,2007-05-31,5580.0,6480.233309523821,6843.55000557633,6528.0,5800.499
T000189,2007-06-30,5472.0,6593.349559018455,6714.629743542457,6444.0,5885.752
T000189,2007-07-31,5880.0,7013.180056392822,6546.96451330685,5568.0,6363.8706
T000189,2007-08-31,9790.0,7144.881254894184,6670.365138574808,6342.0,6453.1855
T000189,2007-09-30,8349.0,8272.824991631063,7517.514681452679,9156.0,7174.0664
T000190,2006-10-31,72072.0,65954.0996485368,66723.7448133766,64078.0,69094.83
T000190,2006-11-30,70070.0,66799.52461682775,67715.12896684035,63526.0,65808.34
T000190,2006-12-31,121160.0,116879.5076917754,117119.30204350791,116250.0,116153.73
T000190,2007-01-31,74676.0,77226.30390752424,78004.51702512591,75270.0,75838.09
T000190,2007-02-28,77993.0,76563.9481966831,77832.10855224708,73832.0,77164.72
T000190,2007-03-31,85698.0,83747.40357106854,84647.0551458294,78775.0,85154.766
T000190,2007-04-30,78108.0,79415.99608952636,80961.46947476541,78826.0,75061.3
T000190,2007-05-31,57924.0,57994.44056924197,59600.845663213,55267.0,55190.97
T000190,2007-06-30,63669.0,63285.563118028105,64765.298348014454,59778.0,61592.527
T000190,2007-07-31,76152.0,71214.93753298609,72789.53262773876,66456.0,69667.734
T000190,2007-08-31,78188.0,71111.81934932638,72980.1830140052,69594.0,68958.875
T000190,2007-09-30,84525.0,85693.04598613956,87230.71385815584,82404.0,81894.25
T000191,2006-10-31,10868.0,10700.649177949488,10628.640106852157,10258.0,11229.0
T000191,2006-11-30,14168.0,14362.489614861308,14130.303422081404,13754.0,14682.486
T000191,2006-12-31,15080.0,14229.830188911215,14114.1249117623,13850.0,13951.237
T000191,2007-01-31,15120.0,16027.66899483568,15944.578057125265,15574.0,14934.619
T000191,2007-02-28,19642.0,19615.902207686457,19639.23663874985,20636.0,18169.574
T000191,2007-03-31,15755.0,16720.307274189483,16629.553390276247,16928.0,15596.81
T000191,2007-04-30,11270.0,10113.808391887613,10084.170055942566,10494.0,10234.076
T000191,2007-05-31,5580.0,6217.282263938587,6032.037142722302,5763.0,7056.479
T000191,2007-06-30,7714.0,8326.48490999846,8182.018031442589,8046.0,8278.153
T000191,2007-07-31,6624.0,8367.665438367967,8297.015420083972,8304.0,8598.354
T000191,2007-08-31,5478.0,5906.0916708908035,5769.669889673727,5460.0,6583.967
T000191,2007-09-30,5888.0,6033.730561762359,5879.204897171111,5775.0,6387.5693
T000192,2006-10-31,1958.0,2532.6392748348953,2585.57947639373,2116.0,2643.063
T000192,2006-11-30,3388.0,3720.9632073347298,3796.711545843789,3289.0,3303.1921
T000192,2006-12-31,7332.0,7666.247788038525,7688.137968913294,7675.0,7112.741
T000192,2007-01-31,3136.0,3910.9180874243043,3956.2719791554723,3614.0,3767.7485
T000192,2007-02-28,4692.0,4761.650196255473,4823.514209886505,5126.0,4296.338
T000192,2007-03-31,4301.0,4512.312336696298,4503.471446742576,4094.0,4371.6387
T000192,2007-04-30,3404.0,3868.27295388668,3964.6691002096486,4158.0,3422.77
T000192,2007-05-31,2520.0,3039.8529110907484,3047.441070035722,2703.0,2901.8071
T000192,2007-06-30,2736.0,3577.144237796707,3586.016837416397,3546.0,3207.7212
T000192,2007-07-31,2976.0,3532.1895542063953,3593.515976950487,3384.0,3260.0544
T000192,2007-08-31,1958.0,3199.6452200880085,3223.9236512237558,2793.0,3034.1758
T000192,2007-09-30,1794.0,2395.598156192642,2433.976751412533,2079.0,2525.0076
T000193,2006-10-31,2684.0,2160.5426276207772,2147.378685246908,2254.0,2224.6975
T000193,2006-11-30,2354.0,1994.0280253804308,1976.556831061751,2162.0,2057.566
T000193,2006-12-31,1456.0,1358.8180535586746,1323.068579280465,1425.0,1290.157
T000193,2007-01-31,1848.0,1882.7359408729383,1858.9607561252237,2028.0,1732.1014
T000193,2007-02-28,1909.0,2176.2871105270006,2134.173680602657,1826.0,2131.1719
T000193,2007-03-31,2116.0,2064.832971091524,2034.8631780320081,2208.0,1952.4281
T000193,2007-04-30,1403.0,1429.8110153369914,1387.2418002131835,1474.0,1481.4502
T000193,2007-05-31,1674.0,1558.8465945035528,1517.0811580328495,1547.0,1511.6454
T000193,2007-06-30,1273.0,1388.283509065663,1346.7234580905888,1386.0,1332.5214
T000193,2007-07-31,1248.0,1326.785954517341,1281.5630806531356,1344.0,1286.2676
T000193,2007-08-31,2024.0,1780.083026802402,1740.6744490816668,1785.0,1708.2168
T000193,2007-09-30,1380.0,1465.4305321975437,1414.5669920249502,1281.0,1462.7456
T000194,2006-10-31,1232.0,1476.5521358391484,1429.8674741815303,1311.0,1640.8025
T000194,2006-11-30,1760.0,1881.6202487705646,1815.832036546541,2438.0,1649.4607
T000194,2006-12-31,1196.0,1634.1482642387896,1552.9624870041548,1600.0,1761.4072
T000194,2007-01-31,2520.0,2435.5694463246487,2351.6944724143527,2262.0,2279.1733
T000194,2007-02-28,2967.0,2399.0861198773696,2308.931711086122,2310.0,2016.6896
T000194,2007-03-31,1840.0,1911.3144368157898,1819.4421439270511,2415.0,1447.5148
T000194,2007-04-30,1633.0,1429.6763101568888,1329.4844671608657,1254.0,1515.901
T000194,2007-05-31,1818.0,1368.2559171909618,1263.4572400594132,1088.0,1258.9163
T000194,2007-06-30,2679.0,3113.364122951737,3006.69889454468,3294.0,2373.0498
T000194,2007-07-31,2976.0,3666.014467284177,3553.6175686239394,3528.0,3152.6174
T000194,2007-08-31,1166.0,1592.1978142891505,1475.4680441810683,1323.0,1593.2744
T000194,2007-09-30,1265.0,1391.4432667146193,1272.6608256292488,1323.0,1465.174
T000195,2006-10-31,16742.0,16690.45495959367,16626.414515220513,15939.0,17831.207
T000195,2006-11-30,21670.0,22230.581973192304,21914.48831886427,21643.0,21947.55
T000195,2006-12-31,25064.0,25019.502286737443,24944.352395191378,24550.0,24945.912
T000195,2007-01-31,22624.0,24337.208150830254,24277.105143870853,23478.0,23627.922
T000195,2007-02-28,29210.0,29032.979301253654,28905.997948487187,29898.0,27902.6
T000195,2007-03-31,24012.0,25518.616360427637,25367.460289138446,25645.0,24238.88
T000195,2007-04-30,17710.0,16999.86550660064,16924.40640677031,17380.0,15909.547
T000195,2007-05-31,11592.0,11981.259689242432,11639.371026192244,11101.0,12569.41
T000195,2007-06-30,14402.0,16574.639304133147,16391.681830823978,16272.0,16649.031
T000195,2007-07-31,13824.0,16869.23865733625,16784.079612234218,16560.0,17720.5
T000195,2007-08-31,10626.0,12286.536175433032,12061.793437606244,11361.0,13850.474
T000195,2007-09-30,10327.0,11152.120617591803,10899.199301624592,10458.0,10914.294
T000196,2006-10-31,2266.0,1914.029891727036,1848.6061794086293,1748.0,1885.7925
T000196,2006-11-30,3586.0,2948.440928196327,2811.725822529899,2760.0,3040.177
T000196,2006-12-31,2288.0,2610.568315523195,2427.7423464734184,2475.0,2540.72
T000196,2007-01-31,4424.0,3971.089190359413,3696.480767368782,3926.0,3598.576
T000196,2007-02-28,4646.0,4183.3791446123905,3913.861657289185,4202.0,3897.7463
T000196,2007-03-31,3450.0,3239.7179579092694,3041.185256741204,3266.0,3042.8296
T000196,2007-04-30,1633.0,1499.3304758806155,1365.8795149923953,1452.0,1522.3079
T000196,2007-05-31,702.0,928.7194424163747,751.9965007107857,765.0,960.9862
T000196,2007-06-30,627.0,930.5606624432246,787.5280025045381,900.0,791.562
T000196,2007-07-31,1200.0,1253.5628654793413,1124.7864541992244,1248.0,1124.5663
T000196,2007-08-31,902.0,925.632968526435,789.2818068784358,840.0,965.08826
T000196,2007-09-30,920.0,1183.4592965007214,1033.5991243209683,1134.0,992.5084
T000197,2006-10-31,704.0,737.3637205328512,587.9577257799133,621.0,728.11536
T000197,2006-11-30,1056.0,1127.0439730687795,983.4003140241738,989.0,979.0269
T000197,2006-12-31,2912.0,2463.2917285602744,2429.4758935391155,2550.0,2100.6953
T000197,2007-01-31,1484.0,1611.9463828694213,1548.130112549409,1716.0,1385.4858
T000197,2007-02-28,1886.0,1642.289961015872,1604.224947785618,1782.0,1382.316
T000197,2007-03-31,1242.0,1529.9331034945326,1485.630630956359,1564.0,1143.3254
T000197,2007-04-30,920.0,1073.4115609249538,1027.7806888376185,1232.0,821.4282
T000197,2007-05-31,702.0,695.693023498758,596.5708371225968,697.0,644.95105
T000197,2007-06-30,475.0,591.1584030095667,454.344350795929,396.0,591.6593
T000197,2007-07-31,840.0,843.567163574677,717.9291195999336,720.0,765.20544
T000197,2007-08-31,814.0,740.9142306612235,608.0739227248303,525.0,675.7879
T000197,2007-09-30,529.0,608.464328426478,483.368964832438,525.0,615.2219
T000198,2006-10-31,264.0,205.13119731691316,208.77431749729516,161.0,216.53725
T000198,2006-11-30,330.0,274.399142965942,219.22626977947448,253.0,284.67383
T000198,2006-12-31,234.0,165.9005982855248,175.76606617693568,75.0,120.5462
T000198,2007-01-31,196.0,221.58198561177628,226.89837376321515,286.0,201.38174
T000198,2007-02-28,253.0,261.5604224471083,234.72823055564342,330.0,299.7605
T000198,2007-03-31,414.0,265.23122009722397,207.90134684329757,184.0,285.73227
T000198,2007-04-30,184.0,216.60170016488098,196.35207999815083,176.0,228.68915
T000198,2007-05-31,270.0,208.5426043652434,212.52617533185395,119.0,170.21373
T000198,2007-06-30,209.0,187.04449552925462,175.95942078622346,162.0,145.28625
T000198,2007-07-31,168.0,196.04724299163192,221.21942959109114,240.0,170.91089
T000198,2007-08-31,176.0,186.71498508246452,230.53956675971614,273.0,165.76819
T000198,2007-09-30,207.0,187.07639427104414,190.12998957675552,147.0,167.5578
T000199,2006-10-31,286.0,292.28978561047325,270.46321833439777,207.0,308.59558
T000199,2006-11-30,242.0,342.6085995518814,403.89719157007573,736.0,293.38434
T000199,2006-12-31,260.0,312.4440409871355,263.496877394,175.0,283.9587
T000199,2007-01-31,392.0,445.77830000047936,315.2265421381482,364.0,413.07178
T000199,2007-02-28,460.0,380.8081306918344,365.1661166292987,594.0,347.85632
T000199,2007-03-31,414.0,376.0285184574714,302.8770667477364,322.0,305.17676
T000199,2007-04-30,414.0,324.1132503092552,278.4032214876608,198.0,317.63177
T000199,2007-05-31,252.0,264.821551816221,263.64785740199517,204.0,252.95105
T000199,2007-06-30,323.0,190.80774747860707,267.02233140646604,198.0,219.6637
T000199,2007-07-31,288.0,297.70908160973715,317.0801513155126,336.0,311.9657
T000199,2007-08-31,154.0,264.97883507408716,300.206288340509,315.0,292.28647
T000199,2007-09-30,253.0,224.08701857635356,270.20305203660604,189.0,242.33765
T000200,2006-10-31,3520.0,2958.3814624888755,2987.3467475909506,2737.0,3053.818
T000200,2006-11-30,5214.0,4871.309116816765,4856.900051103524,4738.0,4961.98
T000200,2006-12-31,5694.0,5477.738176265543,5396.018689268112,5275.0,5380.218
T000200,2007-01-31,6496.0,6390.295146065663,6275.152262247823,6292.0,5858.3076
T000200,2007-02-28,7245.0,6907.228677874318,6659.373950619149,6908.0,6138.5703
T000200,2007-03-31,5520.0,5445.505597843445,5251.869245564607,5336.0,5084.4844
T000200,2007-04-30,3151.0,3135.840676450911,3020.5317863199984,3058.0,2970.0981
T000200,2007-05-31,1926.0,1982.4717893164834,1923.864481108783,1785.0,2089.8032
T000200,2007-06-30,1634.0,1778.2695898495147,1761.5755676367442,1656.0,1882.1868
T000200,2007-07-31,2496.0,2639.9846767947865,2532.0841167414947,2544.0,2598.1958
T000200,2007-08-31,2046.0,2091.990006389916,2012.7702463567882,1953.0,2196.1277
T000200,2007-09-30,1909.0,2123.181342582755,2055.197813499619,1995.0,2021.677
T000201,2006-10-31,638.0,733.1818123113324,712.9543765369228,621.0,687.2425
T000201,2006-11-30,902.0,669.9784824178206,659.2537989848571,552.0,682.3086
T000201,2006-12-31,1508.0,1181.9998774398491,1172.6711318141442,1150.0,1070.0067
T000201,2007-01-31,1540.0,1324.8382668855263,1305.3453525988957,1248.0,1488.4956
T000201,2007-02-28,920.0,905.3081630076294,876.7143870895354,792.0,1008.98376
T000201,2007-03-31,989.0,842.7913725347269,817.6101898074359,713.0,831.4923
T000201,2007-04-30,874.0,753.6845771737787,721.666832248216,726.0,671.8114
T000201,2007-05-31,540.0,536.2709548401375,489.76226252444104,425.0,519.4514
T000201,2007-06-30,570.0,524.4838928687739,472.8142112153143,486.0,477.98688
T000201,2007-07-31,912.0,863.8394954536786,819.2061814782905,840.0,614.494
T000201,2007-08-31,462.0,565.174925489124,518.1177076777427,462.0,472.45413
T000201,2007-09-30,943.0,803.0269186208568,751.1191945278906,819.0,592.5958
T000202,2006-10-31,88.0,135.64736404863547,134.0802021366462,92.0,119.043884
T000202,2006-11-30,198.0,169.36886553418083,173.10513750957043,184.0,142.64915
T000202,2006-12-31,520.0,446.46609452671635,447.59695176235243,575.0,506.39612
T000202,2007-01-31,252.0,212.2951578950615,211.58181453010457,182.0,223.17636
T000202,2007-02-28,161.0,170.32886142288152,169.5147011951567,110.0,179.10661
T000202,2007-03-31,230.0,192.60522298524552,192.44317641365203,207.0,182.78693
T000202,2007-04-30,161.0,195.61167681146065,195.1645306274718,176.0,202.4521
T000202,2007-05-31,162.0,160.7852922159216,159.90122359912309,85.0,165.2063
T000202,2007-06-30,247.0,159.95436540996735,159.16759555993073,108.0,172.46638
T000202,2007-07-31,312.0,181.07748151449783,180.57872113885793,168.0,173.87282
T000202,2007-08-31,154.0,219.98845448032438,219.81952730168405,210.0,191.60786
T000202,2007-09-30,184.0,170.19520553749712,170.04261055150747,189.0,147.76027
T000203,2006-10-31,550.0,432.08304767281743,442.01903608307043,253.0,454.28235
T000203,2006-11-30,374.0,504.9023684365532,501.7781723628811,460.0,439.29172
T000203,2006-12-31,624.0,484.7786534158757,546.2013790378314,475.0,464.50797
T000203,2007-01-31,700.0,685.3752540839339,530.474061368031,598.0,600.38983
T000203,2007-02-28,552.0,577.1970505099173,578.4539769047971,594.0,518.70386
T000203,2007-03-31,644.0,587.8237032173239,598.1906630018038,598.0,514.07556
T000203,2007-04-30,368.0,495.9437016285007,509.5786122370748,374.0,492.88992
T000203,2007-05-31,414.0,472.06440872241234,527.1847210708638,493.0,409.4622
T000203,2007-06-30,551.0,492.963522519553,532.4712901842823,450.0,442.9861
T000203,2007-07-31,792.0,593.4225787795237,553.6811221887288,456.0,530.7627
T000203,2007-08-31,506.0,469.33726498067836,523.2231171609682,441.0,451.33002
T000203,2007-09-30,506.0,525.9203513622128,534.0849945121441,483.0,460.20755
T000204,2006-10-31,1452.0,1421.9656797544076,1459.4372862554085,1127.0,1476.4583
T000204,2006-11-30,1650.0,1535.6815894960378,1550.7874182638893,1334.0,1529.8607
T000204,2006-12-31,2704.0,2282.7800408458293,2282.5278530686464,2225.0,2099.243
T000204,2007-01-31,2520.0,2324.7199684021507,2343.245226890869,2080.0,2458.1694
T000204,2007-02-28,1702.0,1756.4577014060433,1775.6774768347043,1518.0,1846.3596
T000204,2007-03-31,1932.0,1794.431810799323,1824.3720972941285,1633.0,1600.2717
T000204,2007-04-30,1518.0,1571.2978581740247,1603.3228235437052,1386.0,1413.2236
T000204,2007-05-31,1260.0,1295.9055744634602,1322.2168648019021,1054.0,1151.1748
T000204,2007-06-30,1406.0,1344.3601983007704,1363.3887987246137,1170.0,1161.112
T000204,2007-07-31,2016.0,1723.6649525325306,1755.249482693463,1512.0,1444.5001
T000204,2007-08-31,1210.0,1350.9216350516365,1395.8991884167506,1134.0,1109.9805
T000204,2007-09-30,1656.0,1653.3665238404144,1684.6129970893933,1554.0,1293.8553
T000205,2006-10-31,220.0,219.52788983706048,220.09817264743407,115.0,216.65204
T000205,2006-11-30,330.0,211.6728894717466,200.65815050955953,161.0,232.5769
T000205,2006-12-31,312.0,446.5558445912018,418.2583386186074,350.0,348.25797
T000205,2007-01-31,252.0,229.42687967308606,222.75802676379297,208.0,223.29646
T000205,2007-02-28,207.0,237.94220409723798,226.22439674999092,220.0,229.31093
T000205,2007-03-31,368.0,284.1271322769311,271.1023119774518,276.0,258.35876
T000205,2007-04-30,322.0,220.76562876809703,201.21929886644216,308.0,215.37646
T000205,2007-05-31,162.0,144.64059967868934,154.77573318934498,153.0,183.05128
T000205,2007-06-30,190.0,153.70922783003692,166.33915776148038,144.0,191.14082
T000205,2007-07-31,384.0,281.9640611287002,253.55439988472847,360.0,227.4506
T000205,2007-08-31,242.0,148.31363216315052,165.4359484231383,84.0,173.18272
T000205,2007-09-30,138.0,187.05108909090166,193.24389505262224,168.0,199.96095
T000206,2006-10-31,330.0,398.44771688136643,363.1811956082033,299.0,374.85294
T000206,2006-11-30,418.0,419.2145829360105,381.9396718861938,368.0,387.94754
T000206,2006-12-31,572.0,690.6101517515256,599.8644205686948,550.0,604.0244
T000206,2007-01-31,336.0,452.1874639681866,410.63752709411233,312.0,380.72153
T000206,2007-02-28,391.0,432.9238249457052,430.23609287241453,374.0,387.36108
T000206,2007-03-31,483.0,496.55322412810006,512.4259167594172,552.0,447.86942
T000206,2007-04-30,460.0,368.8944223080466,377.365379722756,550.0,386.41782
T000206,2007-05-31,216.0,278.7961256904234,258.232695561196,221.0,297.75592
T000206,2007-06-30,323.0,309.1861913907254,320.7074325038501,252.0,326.97864
T000206,2007-07-31,672.0,475.15832670472207,466.7119912017398,576.0,422.20908
T000206,2007-08-31,330.0,327.5589295676001,314.7316384520365,294.0,316.86255
T000206,2007-09-30,322.0,338.6220154618082,334.9710068306647,294.0,332.62134
T000207,2006-10-31,13992.0,13500.902383382989,13362.2979725604,12742.0,14064.992
T000207,2006-11-30,18986.0,18221.256594086997,17886.087590117382,17227.0,19128.074
T000207,2006-12-31,19188.0,18501.26136370026,18263.98890633757,17825.0,18358.688
T000207,2007-01-31,21336.0,21634.725915581952,21421.91631791468,20956.0,20709.688
T000207,2007-02-28,25415.0,25042.217535818167,24924.32872934867,25850.0,23799.41
T000207,2007-03-31,20562.0,21172.332165135573,20944.60673388487,21183.0,20101.584
T000207,2007-04-30,14099.0,12709.387543474073,12575.434314654332,12980.0,12964.514
T000207,2007-05-31,6984.0,7853.683656761267,7525.126739347314,7106.0,8852.82
T000207,2007-06-30,9101.0,9997.980773547988,9732.165530467088,9576.0,9660.141
T000207,2007-07-31,9120.0,10864.069176328663,10686.598074049913,10752.0,10517.928
T000207,2007-08-31,7084.0,7521.556023710891,7248.386189323358,6846.0,7987.0244
T000207,2007-09-30,7889.0,8258.384204825095,7950.341820382219,7896.0,8193.197
T000208,2006-10-31,2816.0,3374.5363199147973,3393.5851277665274,2898.0,3699.5059
T000208,2006-11-30,4686.0,5112.674294467943,5162.15153889662,4554.0,4470.8984
T000208,2006-12-31,10920.0,10994.010332963355,10974.937094637859,10975.0,9771.602
T000208,2007-01-31,4900.0,5867.943494282931,5892.348575844136,5564.0,5261.057
T000208,2007-02-28,6808.0,6830.266451480474,6875.201412364041,7084.0,5830.5317
T000208,2007-03-31,5819.0,6480.030657312545,6418.61367677322,6003.0,5905.126
T000208,2007-04-30,4485.0,5432.2875372721,5537.950131364542,5698.0,4541.8916
T000208,2007-05-31,3420.0,3921.1401300225916,3939.9552046374647,3502.0,3836.1958
T000208,2007-06-30,3534.0,4348.985402718961,4340.902707793402,4068.0,3988.6567
T000208,2007-07-31,4272.0,4663.794066959038,4701.946318348515,4392.0,4345.252
T000208,2007-08-31,2926.0,4214.04594232664,4203.006698449759,3612.0,4045.2727
T000208,2007-09-30,2553.0,3223.1645685757353,3253.9591537374713,2835.0,3479.3123
T000209,2006-10-31,3168.0,2478.646641913695,2468.22937877334,2576.0,2523.222
T000209,2006-11-30,2860.0,2406.176089370007,2387.8967021420985,2576.0,2497.9321
T000209,2006-12-31,1742.0,1540.0746108515891,1517.4209517038396,1550.0,1568.8054
T000209,2007-01-31,2100.0,2188.4234049959105,2172.4031253528537,2392.0,2092.6392
T000209,2007-02-28,2254.0,2529.510982558535,2503.1667672926146,2200.0,2544.5132
T000209,2007-03-31,2622.0,2422.390493948842,2399.092299892164,2530.0,2385.4136
T000209,2007-04-30,1771.0,1715.3193433990166,1684.0469621938146,1782.0,1824.5125
T000209,2007-05-31,2106.0,1845.30817246043,1813.2093321874072,1734.0,1870.1675
T000209,2007-06-30,1539.0,1666.7379537059062,1635.5851820281748,1710.0,1672.4783
T000209,2007-07-31,1440.0,1598.9965298554266,1563.646397519205,1632.0,1604.5435
T000209,2007-08-31,2376.0,2049.222900467239,2018.0842527585512,2100.0,1991.4885
T000209,2007-09-30,1656.0,1721.980614253824,1681.4827151288746,1533.0,1768.3875
T000210,2006-10-31,2068.0,2267.679828219252,2196.4077169227867,1886.0,2333.773
T000210,2006-11-30,2420.0,3054.959305884608,3027.321884789613,3726.0,2406.5876
T000210,2006-12-31,2184.0,2445.894298082476,2342.8868713755646,2250.0,2498.0576
T000210,2007-01-31,3640.0,3656.9094751403513,3499.257625909545,3250.0,3392.1274
T000210,2007-02-28,4071.0,3583.264743308432,3438.581849004857,3564.0,2891.0532
T000210,2007-03-31,2944.0,3038.717063080845,2941.3183711834067,3450.0,2273.184
T000210,2007-04-30,2484.0,2285.073254454638,2076.11552179488,1914.0,2269.043
T000210,2007-05-31,2484.0,2160.354468807099,1958.6794207834305,1819.0,1834.8718
T000210,2007-06-30,3591.0,3925.957197430615,3760.0281515833926,3996.0,3125.7798
T000210,2007-07-31,4176.0,4706.764500955966,4477.764702517711,4416.0,4196.5625
T000210,2007-08-31,1826.0,2442.737780560905,2224.997694727098,2184.0,2562.4028
T000210,2007-09-30,2116.0,2239.4766278467023,2014.0353188398965,2037.0,2240.925
T000211,2006-10-31,22044.0,21493.472687907808,21232.210380766584,20102.0,23359.031
T000211,2006-11-30,28952.0,29091.07948194494,28570.90020763981,28083.0,29493.91
T000211,2006-12-31,34034.0,33496.02182063965,33099.75749812225,32600.0,33397.27
T000211,2007-01-31,31976.0,33428.66521460732,33093.827740232584,32162.0,33274.156
T000211,2007-02-28,38548.0,38135.02784039684,37857.75457075707,38698.0,37160.195
T000211,2007-03-31,31947.0,33373.15961760415,32937.35219524945,33166.0,32371.557
T000211,2007-04-30,22839.0,22279.967259937057,21953.204698123176,22374.0,21036.943
T000211,2007-05-31,14994.0,15554.254530222473,14902.663331819967,14161.0,15592.922
T000211,2007-06-30,17765.0,20082.67112625816,19653.623479668902,19350.0,19125.777
T000211,2007-07-31,19008.0,21825.533028750047,21478.16016649626,21192.0,22058.25
T000211,2007-08-31,14212.0,16072.701882386049,15497.584753418032,14742.0,17495.42
T000211,2007-09-30,14214.0,15321.080610352901,14749.478242169896,14301.0,14624.996
T000212,2006-10-31,7370.0,8365.679965496824,8423.685230982852,10097.0,8117.2524
T000212,2006-11-30,13926.0,13913.714952979897,13977.203697046276,14789.0,12831.031
T000212,2006-12-31,9854.0,11266.819251499493,11175.896982712373,11125.0,12605.852
T000212,2007-01-31,10136.0,11396.872955398385,11317.611509159085,12324.0,11899.856
T000212,2007-02-28,10051.0,11129.716911938589,11148.80907221941,11088.0,12729.21
T000212,2007-03-31,10281.0,11320.65671906325,11383.733196022598,11684.0,10976.282
T000212,2007-04-30,6394.0,7065.592609907713,7143.871560044492,6754.0,7672.0093
T000212,2007-05-31,4824.0,6010.149861610996,6084.521244712272,5916.0,6927.0205
T000212,2007-06-30,5662.0,5209.142327216933,5200.471689935437,5958.0,5166.5176
T000212,2007-07-31,6528.0,7103.883504009871,7125.645459819473,7584.0,7469.932
T000212,2007-08-31,7480.0,8334.661145848771,8416.246052307986,8064.0,9234.67
T000212,2007-09-30,6555.0,5566.135938252707,5651.585682601859,5229.0,7186.458
T000213,2006-10-31,528.0,778.8803689487092,745.2666469015626,621.0,792.1518
T000213,2006-11-30,902.0,895.0457918986524,874.5278462023139,805.0,835.8279
T000213,2006-12-31,1820.0,2132.8420378563555,2127.902581834589,2100.0,1829.185
T000213,2007-01-31,588.0,1167.137183627512,1166.9897345736206,1144.0,1168.4022
T000213,2007-02-28,1104.0,1259.701885418997,1262.1908301654673,1254.0,1218.3425
T000213,2007-03-31,1196.0,1574.5778999155552,1515.9853141631602,1265.0,1367.2804
T000213,2007-04-30,437.0,847.9362466385314,843.8346530229577,814.0,839.4913
T000213,2007-05-31,504.0,632.9536932154534,619.0973520355326,578.0,730.9856
T000213,2007-06-30,646.0,682.4741756728242,639.9949836957479,486.0,763.55664
T000213,2007-07-31,672.0,950.7114601477056,928.0889963025338,864.0,1022.9174
T000213,2007-08-31,1034.0,1088.6083404414685,1079.5671870357646,1092.0,1176.0005
T000213,2007-09-30,920.0,994.7730543767491,991.684225623704,1050.0,932.8516
T000214,2006-10-31,374.0,577.5745530146479,517.6630832815658,552.0,586.181
T000214,2006-11-30,880.0,649.0323446529105,596.4326643195199,575.0,636.1249
