unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,Moirai2
T000256,1986-09-30,139330.0,167422.3819932236,165409.8438819775,156178.0,169299.6
T000256,1986-10-31,171800.0,132623.4236055173,148674.59086126482,102606.0,156722.72
T000256,1986-11-30,92800.0,97214.39536847522,148636.16713018238,102483.0,155895.1
T000256,1986-12-31,147050.0,139908.5569154506,157547.03647267155,131008.0,163447.64
T000256,1987-01-31,191652.0,198341.15419205822,182077.62108225274,209534.0,181861.81
T000256,1987-02-28,123530.0,192771.54557007775,188710.5567088635,230767.0,172809.0
T000256,1987-03-31,118178.0,160199.1165600839,167265.42894400677,162118.0,167190.64
T000256,1987-04-30,239624.0,161317.95757649557,164141.2359801423,152117.0,164807.2
T000256,1987-05-31,212619.0,188137.8850020649,168877.3513211231,167278.0,165874.9
T000256,1987-06-30,226720.0,160913.24797481118,163518.95896944153,150125.0,166494.5
T000257,1986-04-30,196.6,148.1371870967028,158.2360929738565,181.5,159.68454
T000257,1986-05-31,138.0,174.01769396555235,161.9870100721892,202.6,161.53934
T000257,1986-06-30,180.5,157.77987415312543,152.92081234636134,151.6,162.78432
T000257,1986-07-31,173.9,163.7020890712733,159.74712592816115,190.0,162.9217
T000257,1986-08-31,140.6,172.19049116955048,158.36053098185806,182.2,163.687
T000257,1986-09-30,136.6,148.54777832830214,158.30720040700027,181.9,164.47287
T000257,1986-10-31,161.7,165.80530924133896,156.81394431098155,173.5,165.11931
T000257,1986-11-30,129.6,154.09791103981274,149.47210183888956,132.2,165.93752
T000257,1986-12-31,131.7,163.79735920064633,155.19625020696128,164.4,166.45454
T000257,1987-01-31,149.5,152.7697743683447,150.3076141783286,136.9,167.16005
T000257,1987-02-28,141.7,169.9960877218637,151.80087027434732,145.3,167.67233
T000257,1987-03-31,131.2,158.85602324791017,152.9385892046473,151.7,166.91711
T000258,1984-02-29,7206.0,7067.047505592413,6669.720692789512,6594.0,6062.083
T000258,1984-03-31,7517.0,6639.562555652518,6195.049806382393,7083.0,6117.1094
T000258,1984-04-30,6954.0,6680.7283365176545,6068.601873913236,6870.0,6134.5063
T000258,1984-05-31,6630.0,5761.746354556214,4981.86148604177,5399.0,5644.0845
T000258,1984-06-30,6901.0,6172.331846842032,5488.271901470493,6405.0,5777.9688
T000258,1984-07-31,7085.0,7464.738360350508,6735.638264141023,6796.0,6177.222
T000258,1984-08-31,7532.0,7325.574600127544,6626.403126637735,7564.0,6299.133
T000258,1984-09-30,5329.0,5382.624171165589,4598.37326794161,4832.0,5151.1934
T000258,1984-10-31,4721.0,4627.200170166368,3806.359815441836,3715.0,5102.104
T000258,1984-11-30,6704.0,6810.052052861605,6082.561124671944,6724.0,5853.8457
T000258,1984-12-31,6101.0,6680.336192374993,5876.317583751778,6149.0,5701.397
T000258,1985-01-31,6596.0,5880.316423750269,5130.593308640256,5497.0,5400.408
T000259,1984-04-30,1844.0,1694.4048090978574,1903.5372685507623,1076.0,1997.8102
T000259,1984-05-31,1712.0,1883.9653546537909,2028.7210555199213,1440.0,1960.7999
T000259,1984-06-30,1536.0,1993.3566586926947,2078.2443119033246,1584.0,1919.2877
T000259,1984-07-31,1958.0,2041.3975538576228,2088.905568485863,1615.0,1912.3462
T000259,1984-08-31,1881.0,2331.3321710936534,2203.7720103751462,1949.0,1908.2941
T000259,1984-09-30,2005.0,2437.4357639994064,2277.369071944927,2163.0,1907.0815
T000259,1984-10-31,1975.0,2322.25072822572,2216.4967359736597,1986.0,1866.5979
T000259,1984-11-30,1953.0,2229.5056336816324,2177.2908246701318,1872.0,1828.6564
T000259,1984-12-31,2062.0,2389.11146800611,2262.580877330438,2120.0,1819.4723
T000259,1985-01-31,2110.0,2600.188501360744,2332.738823873593,2324.0,1854.6711
T000259,1985-02-28,2107.0,2256.048987937633,2184.5129662260447,1893.0,1794.9432
T000259,1985-03-31,2105.0,2293.0473342527694,2249.1683287265996,2081.0,1777.0944
T000260,1984-06-30,2089.0,2094.208297217036,2146.1118976807393,2104.0,2300.7
T000260,1984-07-31,2228.0,2242.3104055834706,2167.819764294724,2155.0,2291.222
T000260,1984-08-31,2357.0,2337.9470718401476,2213.084603856869,2320.0,2330.9873
T000260,1984-09-30,2366.0,2355.2923520272775,2181.670100113803,2317.0,2382.0667
T000260,1984-10-31,2612.0,2565.8965217282184,2364.0325646588813,2553.0,2368.6907
T000260,1984-11-30,2321.0,2231.9522231129845,2192.668494622312,2359.0,2316.4417
T000260,1984-12-31,2469.0,2346.005377148815,2187.055509860508,2318.0,2319.2913
T000260,1985-01-31,2291.0,2365.900898112775,2141.720521068279,2253.0,2300.7239
T000260,1985-02-28,2573.0,2405.496273758699,2196.5630767650946,2507.0,2370.3796
T000260,1985-03-31,2300.0,2322.5837612352084,2166.8101749234133,2297.0,2345.5183
T000260,1985-04-30,2322.0,2397.906344661096,2105.2207833830207,2292.0,2326.0254
T000260,1985-05-31,2383.0,2275.0507467548473,2113.231038255809,2317.0,2314.228
T000261,1984-08-31,251.0,238.87432295011595,242.2544998319948,250.0,223.47858
T000261,1984-09-30,243.0,245.0742403014186,238.39177065092773,255.0,227.41414
T000261,1984-10-31,244.0,239.18812884059437,231.5586245589325,239.0,228.4387
T000261,1984-11-30,243.0,255.22414247161942,245.13963270214575,264.0,234.72472
T000261,1984-12-31,256.0,253.94149601147856,245.84603115804316,265.0,235.76419
T000261,1985-01-31,249.0,250.95587547225995,239.1763006114238,258.0,234.74213
T000261,1985-02-28,227.0,232.5509610198839,230.2293183634724,237.0,230.42114
T000261,1985-03-31,252.0,269.65843006015587,252.77953737273583,281.0,244.26797
T000261,1985-04-30,219.0,218.51260880651424,221.55832372204057,217.0,235.94495
T000261,1985-05-31,248.0,230.05797828574356,232.8069465618805,236.0,238.12875
T000261,1985-06-30,262.0,237.11871184665708,239.1551670219142,245.0,237.79793
T000261,1985-07-31,236.0,219.27972933975772,223.801648524339,215.0,240.72531
T000262,1984-06-30,1529.0,1521.5146726284372,1495.5757957992719,1496.0,1478.4817
T000262,1984-07-31,1365.0,1335.0032149581386,1294.95188191155,1324.0,1468.3977
T000262,1984-08-31,1524.0,1545.8843385480802,1520.3319479079046,1620.0,1503.9181
T000262,1984-09-30,1531.0,1577.9704164261195,1530.8154766021173,1550.0,1500.2726
T000262,1984-10-31,1598.0,1588.5359883591818,1548.4284946777864,1624.0,1505.08
T000262,1984-11-30,1731.0,1633.6001214353976,1574.5173859097329,1619.0,1537.6752
T000262,1984-12-31,1573.0,1512.9167435056775,1456.5923302611106,1521.0,1490.1687
T000262,1985-01-31,1662.0,1551.4897320675757,1478.8820624619327,1528.0,1489.6748
T000262,1985-02-28,1711.0,1643.7883401403153,1547.8128122053356,1574.0,1579.8403
T000262,1985-03-31,1483.0,1462.081375940326,1375.891699408777,1402.0,1498.3589
T000262,1985-04-30,1509.0,1410.1542492026786,1332.558899998097,1412.0,1484.3263
T000262,1985-05-31,1641.0,1528.9175770833365,1453.6394648335583,1533.0,1515.3661
T000263,1984-04-30,1416.0,1356.1126158354061,1358.9462383468847,1342.0,1369.6395
T000263,1984-05-31,1430.0,1387.162401191156,1384.9167476209877,1397.0,1372.0084
T000263,1984-06-30,1459.0,1326.8096699257037,1327.297579755426,1286.0,1354.7075
T000263,1984-07-31,1373.0,1283.1306436750633,1287.6024310026953,1250.0,1353.3943
T000263,1984-08-31,1533.0,1421.6838943068672,1426.5016483220318,1362.0,1356.4054
T000263,1984-09-30,1447.0,1432.2205802742462,1442.6269324478897,1367.0,1353.6445
T000263,1984-10-31,1666.0,1519.8786244096614,1530.3772036250145,1488.0,1348.5498
T000263,1984-11-30,1542.0,1488.7291428730643,1496.569901687679,1491.0,1337.398
T000263,1984-12-31,1281.0,1316.5546176177484,1322.6864903819262,1286.0,1322.4265
T000263,1985-01-31,1538.0,1459.3905996786516,1466.4194355218033,1439.0,1336.1581
T000263,1985-02-28,1481.0,1398.5668677317606,1405.436920527167,1374.0,1322.3779
T000263,1985-03-31,1507.0,1442.0925090804772,1449.9892880162163,1406.0,1324.7714
T000264,1984-04-30,18.9,18.725307018758443,18.713531096772886,17.0,18.30732
T000264,1984-05-31,19.5,19.24221597778904,19.384819148390488,18.8,18.344164
T000264,1984-06-30,21.2,18.557423106949283,19.198350245163375,18.3,18.115818
T000264,1984-07-31,16.7,17.651831226705973,18.713531096772886,17.0,18.010315
T000264,1984-08-31,17.8,17.914337812295717,18.75082487741831,17.1,18.008541
T000264,1984-09-30,19.0,18.18011725527621,18.862706219354575,17.4,18.06135
T000264,1984-10-31,17.4,17.151410366751982,18.638943535482042,16.8,17.91622
T000264,1984-11-30,16.4,17.332130068061183,18.41518085160951,16.2,17.883791
T000264,1984-12-31,15.4,16.321793798546434,18.228711948382397,15.7,17.810387
T000264,1985-01-31,17.1,18.80019761430544,19.198350245163375,18.3,18.032345
T000264,1985-02-28,18.3,18.525085643082775,19.086468903227107,18.0,17.93405
T000264,1985-03-31,20.0,19.250524110317233,19.422112929035908,18.9,18.075392
T000265,1984-06-30,61.7,65.53353951945205,62.66386448297503,52.8,65.05768
T000265,1984-07-31,67.6,64.78808081221953,65.20694378475183,59.5,63.678444
T000265,1984-08-31,59.8,68.23392654874681,69.4713628918831,70.0,64.23396
T000265,1984-09-30,66.0,69.88837416619346,69.6556797765779,68.9,64.88267
T000265,1984-10-31,65.5,69.11625148592438,64.97154883506461,59.3,64.75202
T000265,1984-11-30,54.1,67.85068790638384,63.81481736572989,53.8,63.688892
T000265,1984-12-31,56.2,70.32849290830364,67.97641814024297,71.8,63.715134
T000265,1985-01-31,63.4,68.79845901754832,68.17428922592083,65.9,63.060184
T000265,1985-02-28,65.4,69.53706741353759,68.42705133710952,70.1,63.84471
T000265,1985-03-31,61.0,66.26319697732923,62.68748413932056,50.3,63.64035
T000265,1985-04-30,69.0,71.75671826399314,71.14554891062984,79.9,65.00885
T000265,1985-05-31,66.7,69.95713226471676,68.61480148565806,69.5,63.643726
T000266,1984-06-30,6.57,6.808486355340452,6.826397535655104,6.96,6.845628
T000266,1984-07-31,6.85,6.8079600446973725,6.826397535655104,6.57,6.842264
T000266,1984-08-31,7.06,6.8079600446973725,6.826397535655104,7.01,6.869191
T000266,1984-09-30,6.81,6.8079600446973725,6.826397535655104,6.79,6.861195
T000266,1984-10-31,7.1,6.8079600446973725,6.826397535655104,6.66,6.911921
T000266,1984-11-30,6.96,6.8079600446973725,6.826397535655104,6.88,6.9267774
T000266,1984-12-31,6.47,6.8079600446973725,6.826397535655104,6.3,6.947773
T000266,1985-01-31,6.25,6.8079600446973725,6.826397535655104,6.36,6.9635663
T000266,1985-02-28,6.99,6.8079600446973725,6.826397535655104,6.95,7.0190234
T000266,1985-03-31,6.59,6.8079600446973725,6.826397535655104,6.61,7.0155683
T000266,1985-04-30,6.37,6.8079600446973725,6.826397535655104,6.98,7.028062
T000266,1985-05-31,5.99,6.8079600446973725,6.826397535655104,6.84,7.0871964
T000267,1984-08-31,2.34,1.7713338944646648,1.6820954144663922,2.3,1.9338539
T000267,1984-09-30,2.98,2.1910131297773487,2.147227547677881,2.75,2.4077332
T000267,1984-10-31,2.8,2.627769495880307,2.4889789285523998,2.51,2.5072415
T000267,1984-11-30,3.0,2.5812702038053357,2.7073757151326094,2.67,2.3919563
T000267,1984-12-31,2.36,1.9472800124908747,1.957369639130453,2.47,2.1577506
T000267,1985-01-31,2.7,2.4453241443504696,2.5438411385789363,2.72,2.3200495
T000267,1985-02-28,2.74,2.475242711783545,2.7479766472399954,2.6,2.3281784
T000267,1985-03-31,2.53,2.859664538468223,2.9022254229965037,2.76,2.4155796
T000267,1985-04-30,2.78,2.4403418691280043,2.757957314346921,2.33,2.187138
T000267,1985-05-31,2.0,2.630056623607318,2.6408915287151515,2.02,2.2686753
T000267,1985-06-30,2.64,2.508919580731094,2.7786946713785152,2.64,2.2911258
T000267,1985-07-31,0.98,1.2283885525691147,1.3259292754390433,0.94,1.6355675
T000268,1983-08-31,1.27,1.7593609433578792,1.7593609433578792,1.8,1.7901589
T000268,1983-09-30,1.35,1.6998488930100804,1.6998488930100804,1.7,1.8047558
T000268,1983-10-31,1.58,1.6699836280506035,1.6699836280506035,1.64,1.8288267
T000268,1983-11-30,1.43,1.6509204170859992,1.6509204170859992,1.59,1.836222
T000268,1983-12-31,1.83,1.630163966371994,1.630163966371994,1.52,1.8379369
T000268,1984-01-31,1.88,1.4941387847333554,1.4941387847333554,1.0,1.8224498
T000268,1984-02-29,1.63,1.5637228359588862,1.5637228359588862,1.27,1.8383893
T000268,1984-03-31,1.45,1.7866596133140518,1.7866596133140518,2.13,1.874446
T000268,1984-04-30,1.48,1.7035463975276801,1.7035463975276801,1.81,1.8896853
T000268,1984-05-31,1.2,1.6749692094957829,1.6749692094957829,1.7,1.8824618
T000268,1984-06-30,1.23,1.6282505673440355,1.6282505673440355,1.52,1.8883106
T000268,1984-07-31,1.38,1.7060825471864267,1.7060825471864267,1.82,1.8873675
T000269,1984-06-30,9.16,10.66011768835566,8.980390965361472,11.52,8.6983595
T000269,1984-07-31,8.72,10.812080530587435,9.379221998649198,11.69,9.11737
T000269,1984-08-31,9.93,10.839760431389914,9.553944946443607,12.28,9.483713
T000269,1984-09-30,9.62,10.789970612707414,9.63048891102508,11.1,9.606817
T000269,1984-10-31,9.75,10.078082094345138,9.664021876143915,10.06,9.545708
T000269,1984-11-30,11.42,9.856955768036446,9.678712253834817,9.26,9.498778
T000269,1984-12-31,10.39,9.436317535925713,9.685147926789375,10.47,9.34537
T000269,1985-01-31,9.09,8.939721854041505,9.687967315592678,9.7,9.19023
T000269,1985-02-28,8.78,9.403761746816068,9.689202454991513,9.9,9.219628
T000269,1985-03-31,9.45,9.797560499932374,9.689743554300968,10.61,9.303587
T000269,1985-04-30,10.74,9.502478158682267,9.689980603222708,8.87,9.373831
T000269,1985-05-31,10.42,8.422493032937696,9.690084451426385,8.07,9.426931
T000270,1984-04-30,43.0,43.63776999344941,43.58343112563505,44.7,41.595066
T000270,1984-05-31,44.5,44.55025453552542,44.371995381764165,41.4,42.423615
T000270,1984-06-30,51.2,46.41684355650397,46.37639683565562,43.0,43.05116
T000270,1984-07-31,44.2,42.055923924392225,41.934483101787016,43.6,40.383476
T000270,1984-08-31,41.8,42.992216987448025,42.98088243891701,39.9,41.11401
T000270,1984-09-30,46.6,44.084118796970166,44.04595477075468,44.8,41.912136
T000270,1984-10-31,30.1,34.1577417213122,34.18050870238055,31.0,37.3435
T000270,1984-11-30,24.1,27.758470438487144,27.85163338496358,25.2,33.838055
T000270,1984-12-31,42.3,37.49158117875216,37.46911382921162,39.3,37.242016
T000270,1985-01-31,38.0,41.6267668055703,41.573254222396784,46.6,41.67966
T000270,1985-02-28,32.5,37.019363235490935,37.12577593544716,35.4,38.999393
T000270,1985-03-31,39.2,39.40761513580151,39.49456826717056,41.5,39.308346
T000271,1983-11-30,2.16,2.0853702670475314,2.0441340190888946,2.24,1.9450841
T000271,1983-12-31,2.08,2.075411738146651,2.0441340190888946,2.19,1.977025
T000271,1984-01-31,1.88,2.0236273878620716,2.0441340190888946,1.93,1.9971663
T000271,1984-02-29,2.03,2.0037103300603105,2.0441340190888946,1.83,2.0351753
T000271,1984-03-31,2.42,2.0634615034655943,2.0441340190888946,2.13,1.9860404
T000271,1984-04-30,2.32,2.057486386125066,2.0441340190888946,2.1,1.9040372
T000271,1984-05-31,2.3,2.013668858961191,2.0441340190888946,1.88,1.8808465
T000271,1984-06-30,2.27,2.041552739883657,2.0441340190888946,2.02,1.8722557
T000271,1984-07-31,2.52,2.1610550866942244,2.0441340190888946,2.62,1.9030194
T000271,1984-08-31,3.25,2.0813868554871795,2.0441340190888946,2.22,1.9273524
T000271,1984-09-30,3.08,2.0236273878620716,2.0441340190888946,1.93,1.9616811
T000271,1984-10-31,2.81,2.015660564741367,2.0441340190888946,1.89,1.9040132
T000272,1984-06-30,24.2,22.603195064076868,22.76884502652339,23.0,23.045244
T000272,1984-07-31,23.5,21.849428218633662,21.929729738429668,20.5,22.61302
T000272,1984-08-31,24.2,22.562385144070078,22.660106472209012,22.7,22.593369
T000272,1984-09-30,22.7,22.219825788236694,22.312405979636505,21.7,22.505434
T000272,1984-10-31,23.0,22.52756946758618,22.640190646112732,21.7,22.494139
T000272,1984-11-30,24.8,22.64204808793108,22.735731901654653,23.1,22.599447
T000272,1984-12-31,22.5,22.204074492537814,22.31304445233423,20.9,22.187412
T000272,1985-01-31,19.3,22.210031918766017,22.31824901151676,21.3,22.330597
T000272,1985-02-28,25.3,22.955640009317914,23.09008699652823,23.3,22.795502
T000272,1985-03-31,24.8,21.972710383281687,22.08646953090159,20.4,22.400866
T000272,1985-04-30,23.4,23.332082207879044,23.453305766271715,23.3,22.296505
T000272,1985-05-31,23.9,23.578059809711757,23.73998380879056,24.2,22.651167
T000273,1984-04-30,5.98,5.774660269868806,5.7136782191091315,4.43,5.4942017
T000273,1984-05-31,6.16,5.741022695833925,5.714431354512806,4.51,5.4060383
T000273,1984-06-30,6.1,5.735055316335799,5.6928567818692075,4.46,5.289544
T000273,1984-07-31,5.92,5.729223780675446,5.69488480206702,4.34,5.2326226
T000273,1984-08-31,6.31,5.900429487369276,5.842187103550664,4.92,5.155968
T000273,1984-09-30,5.98,6.016034227178599,5.952684891625372,5.36,5.104245
T000273,1984-10-31,6.02,5.97812330803879,5.915746153448342,5.33,5.0171022
T000273,1984-11-30,5.54,5.832563024192241,5.789333005867014,4.95,4.9774218
T000273,1984-12-31,5.3,5.837582083397823,5.789230242243974,4.87,4.867361
T000273,1985-01-31,5.84,5.876136741056368,5.829236093752609,5.12,4.8442636
T000273,1985-02-28,5.54,6.0414045807807515,5.977786878072478,5.69,4.7617903
T000273,1985-03-31,6.04,6.071907502527585,6.005358785194158,5.74,4.7296667
T000274,1984-08-31,2.46,2.374342599874579,2.0758412981373113,2.35,2.1956258
T000274,1984-09-30,3.2,2.8685028824797567,2.401564592829425,2.62,2.5871758
T000274,1984-10-31,3.37,2.8532207232439646,2.473118716489177,2.66,2.692886
T000274,1984-11-30,3.21,3.0512077093665773,2.705837851000987,3.11,2.808151
T000274,1984-12-31,2.45,2.4879730144463053,2.1388445283618895,2.5,2.2370858
T000274,1985-01-31,2.49,2.8061693102106116,2.3526200517941125,2.55,2.4636111
T000274,1985-02-28,2.79,2.6141247240329752,2.2086308542927506,2.34,2.35156
T000274,1985-03-31,2.14,3.2622607599458777,2.766986110523883,3.01,2.754658
T000274,1985-04-30,2.92,2.55999079641866,2.1541841945694853,2.23,2.287454
T000274,1985-05-31,2.11,2.537307235600749,2.0814336488555463,2.1,2.1676013
T000274,1985-06-30,2.99,2.9903620118888794,2.5117624482072256,2.65,2.5551484
T000274,1985-07-31,1.35,1.4802490264267223,1.041428506605338,1.0,1.5761775
T000275,1984-06-30,9.2,8.86620922337651,8.968076131655616,7.2,8.929953
T000275,1984-07-31,9.66,8.878012101960259,8.950315947743512,9.29,8.834066
T000275,1984-08-31,9.43,8.87789826882348,8.950570878613064,9.26,8.77
T000275,1984-09-30,9.3,8.877899366689814,8.94725677730889,9.65,8.701136
T000275,1984-10-31,8.91,8.877899356101416,8.952185440786891,9.07,8.786621
T000275,1984-11-30,8.77,8.877899356203535,8.938079266005028,10.73,8.843774
T000275,1984-12-31,8.98,8.877899356202551,8.960938067308167,8.04,8.56247
T000275,1985-01-31,8.17,8.87789935620256,8.963742306873236,7.71,8.600857
T000275,1985-02-28,9.74,8.87789935620256,8.957623966003995,8.43,8.883109
T000275,1985-03-31,8.31,8.87789935620256,8.956689219482305,8.54,8.687813
T000275,1985-04-30,8.24,8.87789935620256,8.952270417743408,9.06,8.558098
T000275,1985-05-31,8.67,8.87789935620256,8.943517791222131,10.09,8.656363
T000276,1984-06-30,2.06,1.7908517173128637,1.7053771603067205,2.09,1.8773876
T000276,1984-07-31,2.18,1.9815438470043374,1.8322173772973869,2.01,2.1273394
T000276,1984-08-31,2.29,1.8896891297934282,1.7501026643901072,1.96,2.0201814
T000276,1984-09-30,1.62,1.9532874526900534,1.7601054730869363,2.07,2.0297008
T000276,1984-10-31,2.14,1.7968790868607105,1.5751489881500764,1.91,1.8480151
T000276,1984-11-30,1.65,1.2500567880201312,1.0096252569861108,1.43,1.4826642
T000276,1984-12-31,0.72,0.3985477399856493,0.12947458975174764,0.67,0.95432377
T000276,1985-01-31,1.76,1.6721644684150365,1.378449592684718,1.7,1.7922873
T000276,1985-02-28,1.9,1.8718593497629954,1.546527590049218,1.84,1.9836212
T000276,1985-03-31,1.71,1.5640533115424557,1.2249739562406465,1.46,1.7886099
T000276,1985-04-30,2.1,1.9360337311859657,1.5670363885532652,1.7,2.066116
T000276,1985-05-31,2.23,1.9479974229234447,1.5707919031084296,1.88,1.9768264
T000277,1984-02-29,1.76,1.7447033076897922,1.8694280717638823,1.68,1.7631958
T000277,1984-03-31,1.86,1.9418583347963119,1.909639146075939,1.85,1.7789308
T000277,1984-04-30,1.26,1.5861544304145687,1.7921474825037917,1.55,1.7665745
T000277,1984-05-31,1.41,1.575745064662908,1.6916084801781324,1.32,1.7261807
T000277,1984-06-30,1.82,1.734361050571323,1.9682215627350392,1.97,1.7479826
T000277,1984-07-31,1.46,1.834333129148022,1.9424932147116065,1.91,1.7525256
T000277,1984-08-31,1.74,1.8768903929111584,1.99771869078051,2.04,1.7336955
T000277,1984-09-30,1.57,1.576850020019796,1.8831707809071636,1.77,1.7128539
T000277,1984-10-31,1.66,1.7174304519847046,1.870454118670163,1.74,1.7086873
T000277,1984-11-30,1.53,1.7271448729027694,1.8874178708719491,1.78,1.7130558
T000277,1984-12-31,1.74,1.854124840291809,1.9510418440596937,1.93,1.7265095
T000277,1985-01-31,1.55,1.6975833639852638,1.8577275501887145,1.71,1.6999083
T000278,1984-06-30,6.0,6.140593400205423,6.148601869837966,6.2,9.651321
T000278,1984-07-31,11.3,10.781252398864568,10.798826092447092,10.7,10.620216
T000278,1984-08-31,11.5,11.161242786215393,11.180546208898509,10.9,10.795128
T000278,1984-09-30,10.5,10.749152823566856,10.757871989283274,10.2,10.796122
T000278,1984-10-31,11.4,11.23041640165489,11.254296373223854,11.0,10.707528
T000278,1984-11-30,9.9,9.661407547431509,9.685301728413204,9.8,10.4431095
T000278,1984-12-31,11.1,10.471381498550466,10.48635796790125,10.1,10.512968
T000278,1985-01-31,10.4,10.342167233115234,10.374730146060866,10.0,10.367192
T000278,1985-02-28,11.8,11.347360789577667,11.372925927175457,11.6,10.940934
T000278,1985-03-31,11.5,10.742456520059669,10.769918115329036,10.5,10.669665
T000278,1985-04-30,11.3,10.732637903885305,10.773999081734843,10.7,10.630752
T000278,1985-05-31,11.5,11.060199983603619,11.091151417146301,11.3,10.716243
T000279,1984-08-31,5.02,4.760227626560598,4.8767063130130595,4.71,4.7874665
T000279,1984-09-30,4.99,4.83816974479874,5.0566858130366485,5.07,4.9213843
T000279,1984-10-31,5.1,5.020295848987673,5.122137594478655,5.13,4.929062
T000279,1984-11-30,4.99,4.849541850136972,4.969087665011776,5.28,4.9700556
T000279,1984-12-31,4.92,4.537569722705397,4.817562409349888,4.87,4.807086
T000279,1985-01-31,5.37,4.866997893875898,4.877425653442462,5.08,4.930229
T000279,1985-02-28,4.73,4.742911489435581,4.84767171667987,5.1,4.821847
T000279,1985-03-31,5.89,5.09237177578151,5.113551305286956,5.62,5.069247
T000279,1985-04-30,5.03,4.617180170560529,4.789697116254295,4.45,4.833083
T000279,1985-05-31,5.59,4.944905700350395,4.937860650211906,5.08,4.9416933
T000279,1985-06-30,5.35,4.833341878195475,4.967995755425745,4.92,4.898341
T000279,1985-07-31,5.12,4.884303518060186,4.928208249318033,4.82,4.9649653
T000280,1984-06-30,73.1,74.6488655166368,68.35692874269355,86.7,69.41491
T000280,1984-07-31,72.6,73.23303033681411,67.14405771575805,83.2,70.68124
T000280,1984-08-31,68.3,72.36818616093872,66.92975264719871,81.3,72.39376
T000280,1984-09-30,68.4,68.45914843078735,66.71825406474954,78.1,72.27257
T000280,1984-10-31,65.9,70.89372848192862,65.25600370856657,78.2,74.93576
T000280,1984-11-30,75.6,75.00986911622722,66.88039197021023,80.3,75.46686
T000280,1984-12-31,74.6,70.7051782465713,65.29836730480525,76.7,73.40159
T000280,1985-01-31,69.0,64.76485874871142,63.49452812935201,71.0,72.783195
T000280,1985-02-28,76.1,68.60301808445227,64.4833456761461,73.1,76.24067
T000280,1985-03-31,76.3,64.37709718777599,63.64463870039517,68.7,76.44492
T000280,1985-04-30,76.8,64.79173868969188,62.68164200198639,66.1,76.9194
T000280,1985-05-31,78.7,64.46121230637358,62.597754958743764,66.6,77.714905
T000281,1983-06-30,1.87,1.9623356765955822,1.9624855473751206,1.79,1.9579821
T000281,1983-07-31,1.75,1.678440662015475,1.5960445199550086,1.61,1.8680853
T000281,1983-08-31,1.23,1.6805030906196479,1.6077486177265612,1.74,1.8541654
T000281,1983-09-30,1.74,1.684500360480892,1.6217049201459268,1.52,1.8458742
T000281,1983-10-31,1.88,1.8036521152438516,1.7818403642875669,1.84,1.8793533
T000281,1983-11-30,1.89,1.874908799888387,1.8809542408693944,1.96,1.8936949
T000281,1983-12-31,2.11,1.946636462267355,1.977746438223729,2.09,1.9062431
T000281,1984-01-31,1.88,1.842203164406641,1.850281134830607,1.95,1.8712959
T000281,1984-02-29,2.02,1.9103042649328916,1.9420327958741788,2.2,1.8671142
T000281,1984-03-31,1.73,1.7017121074117612,1.6777956657513133,1.77,1.8226637
T000281,1984-04-30,1.95,1.8294429203161298,1.841669271025886,1.99,1.8391792
T000281,1984-05-31,1.89,1.8187324655126715,1.828580171675346,2.0,1.851788
T000282,1984-06-30,1.83,1.7492541890947833,1.7571842885339428,1.81,1.7869853
T000282,1984-07-31,1.87,1.7215626297033406,1.7210818625390174,1.79,1.8878192
T000282,1984-08-31,1.61,1.8300222412351,1.7966799990204894,1.85,1.8909789
T000282,1984-09-30,1.26,1.8362074240960904,1.805235661541015,1.78,1.8855886
T000282,1984-10-31,2.13,1.7792161615045103,1.751107894331188,1.81,1.6719929
T000282,1984-11-30,1.34,1.399847359927624,1.3671134149380122,1.39,1.4290094
T000282,1984-12-31,0.77,0.6657377451906739,0.6672721443015939,0.67,1.1289731
T000282,1985-01-31,1.67,1.7008587746720107,1.6656729089468068,1.62,1.6763141
T000282,1985-02-28,1.8,1.8641907624934488,1.8062593844201171,1.75,1.7364224
T000282,1985-03-31,1.8,1.4272742240540564,1.426428359925234,1.36,1.6388433
T000282,1985-04-30,1.85,1.7214551847889439,1.728669698289641,1.73,1.851006
T000282,1985-05-31,1.76,1.7550352037861352,1.7486894049810529,1.74,1.7356625
T000283,1984-02-29,0.54,0.7477856857252481,0.7728459648775078,0.74,0.7269037
T000283,1984-03-31,0.55,0.7865584635492268,0.7790403243275024,0.75,0.79412985
T000283,1984-04-30,0.4,0.6968059991693123,0.6861249325775843,0.6,0.76539886
T000283,1984-05-31,0.64,0.6740823884531949,0.6675418542276007,0.57,0.7761919
T000283,1984-06-30,0.81,0.8770756316883593,0.8719557160774203,0.9,0.8347684
T000283,1984-07-31,0.79,0.8139980420290956,0.7976234026774859,0.78,0.82938856
T000283,1984-08-31,0.74,0.8669218846330967,0.8657613566274258,0.89,0.8204697
T000283,1984-09-30,0.62,0.8184381050939619,0.8224008404774641,0.82,0.7613336
T000283,1984-10-31,0.73,0.8318208126439007,0.8285951999274587,0.83,0.76993555
T000283,1984-11-30,0.77,0.8565282669140496,0.8471782782774423,0.86,0.79549366
T000283,1984-12-31,0.88,0.9412145700420902,0.9400936700273603,1.01,0.80904174
T000283,1985-01-31,0.77,0.6838126961712179,0.6613474947776063,0.56,0.7805425
T000284,1984-08-31,1.0,0.8823859401174102,0.8625911023852137,0.8,0.8729939
