unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,Chronos2
T000571,1993-03-31,5900.0,5185.836373805449,5186.541975423403,4600.0,5257.392
T000571,1993-04-30,6120.0,5352.295096236462,5362.060505090267,5140.0,5405.7886
T000571,1993-05-31,5640.0,5032.4152644451315,5043.190650668765,4420.0,5194.924
T000571,1993-06-30,6340.0,5154.337159807897,5170.598221633414,4780.0,5317.918
T000571,1993-07-31,5640.0,5238.296827866308,5236.551579808478,4840.0,5244.4897
T000571,1993-08-31,5560.0,4813.062675771281,4820.100987237252,4440.0,4839.8994
T000571,1993-09-30,5820.0,4861.880766752583,4867.042325176246,4740.0,4983.915
T000571,1993-10-31,5860.0,5270.425772974672,5266.148026049138,5360.0,5284.915
T000571,1993-11-30,6020.0,4253.708988561003,4262.63315258717,4100.0,4317.1714
T000571,1993-12-31,5840.0,5107.539026180105,5111.404722457614,5040.0,5092.4404
T000571,1994-01-31,5020.0,4276.409357766966,4286.51211994748,4020.0,4307.277
T000571,1994-02-28,5160.0,4396.362416298191,4389.09021736898,4380.0,4244.794
T000572,1993-03-31,4357.0,4301.83301039731,4303.997094549203,3733.0,4363.312
T000572,1993-04-30,4653.0,4327.129983083056,4303.997094549203,3806.0,4384.2993
T000572,1993-05-31,4609.0,4343.000869369185,4303.997094549203,3924.0,4406.478
T000572,1993-06-30,4557.0,4337.03910350627,4303.997094549203,3981.0,4430.0493
T000572,1993-07-31,4514.0,4331.473693923256,4303.997094549203,3711.0,4445.0483
T000572,1993-08-31,4414.0,4332.669462279875,4303.997094549203,3995.0,4459.366
T000572,1993-09-30,4301.0,4334.518480114097,4303.997094549203,4008.0,4480.357
T000572,1993-10-31,4856.0,4334.36265096525,4303.997094549203,4421.0,4495.507
T000572,1993-11-30,5050.0,4333.776026263457,4303.997094549203,4206.0,4503.2827
T000572,1993-12-31,4997.0,4333.756702886876,4303.997094549203,4122.0,4513.576
T000572,1994-01-31,5360.0,4333.934933540259,4303.997094549203,4436.0,4516.202
T000572,1994-02-28,5383.0,4333.961311561478,4303.997094549203,4344.0,4521.84
T000573,1993-03-31,3917.0,3825.6398802115104,3867.327311822003,3298.0,3858.6484
T000573,1993-04-30,4211.0,3871.6535977072185,3867.327311822003,3364.0,3865.9006
T000573,1993-05-31,4169.0,3886.1531179951535,3867.327311822003,3498.0,3867.4377
T000573,1993-06-30,4110.0,3869.511094273524,3867.327311822003,3567.0,3875.5215
T000573,1993-07-31,4090.0,3867.1773785446544,3867.327311822003,3299.0,3877.1223
T000573,1993-08-31,3989.0,3872.7970452876752,3867.327311822003,3620.0,3869.7314
T000573,1993-09-30,3840.0,3872.769104224028,3867.327311822003,3597.0,3869.9575
T000573,1993-10-31,4459.0,3870.983422453479,3867.327311822003,3998.0,3860.48
T000573,1993-11-30,4588.0,3871.237336661606,3867.327311822003,3777.0,3849.407
T000573,1993-12-31,4623.0,3871.771125609758,3867.327311822003,3706.0,3835.374
T000573,1994-01-31,4929.0,3871.6170274965884,3867.327311822003,4009.0,3819.4736
T000573,1994-02-28,4950.0,3871.4681928828495,3867.327311822003,3891.0,3800.3066
T000574,1993-03-31,1750.0,1763.272686447887,1885.5751473813846,2200.0,1940.6628
T000574,1993-04-30,1660.0,1781.3184722904557,1924.0920679138032,2130.0,1952.8867
T000574,1993-05-31,1590.0,1633.8824106993548,1911.1267624460704,2040.0,1980.6958
T000574,1993-06-30,1500.0,1761.6791401592607,1915.4910559448235,1900.0,1978.5029
T000574,1993-07-31,1590.0,1829.9504361342877,1914.0219769639496,1890.0,2002.9763
T000574,1993-08-31,1400.0,1830.1100535067967,1914.5164884015196,1470.0,2038.6572
T000574,1993-09-30,1750.0,1861.9026826977836,1914.3500293036282,1740.0,2069.2876
T000574,1993-10-31,1180.0,1894.738922240171,1914.4060616401237,1740.0,2071.9753
T000574,1993-11-30,1080.0,1911.8307409684837,1914.3872004137147,1850.0,2090.4165
T000574,1993-12-31,990.0,1928.589665063848,1914.3935493522722,1770.0,2116.766
T000574,1994-01-31,1300.0,1945.2880881659735,1914.3914122154852,1840.0,2126.487
T000574,1994-02-28,1360.0,1958.1229457156887,1914.3921316040262,2000.0,2159.0032
T000575,1993-03-31,5320.0,4973.1314604109075,4975.1690197979815,4320.0,5000.6113
T000575,1993-04-30,5520.0,4979.218709176347,4975.1690197979815,4580.0,5019.9487
T000575,1993-05-31,5620.0,4978.664568204224,4975.1690197979815,4440.0,5025.796
T000575,1993-06-30,5920.0,4978.715013360783,4975.1690197979815,4480.0,5033.5107
T000575,1993-07-31,5300.0,4978.710421183073,4975.1690197979815,4460.0,5018.657
T000575,1993-08-31,5700.0,4978.710839223129,4975.1690197979815,4560.0,5004.911
T000575,1993-09-30,5740.0,4978.710801167657,4975.1690197979815,4740.0,4991.552
T000575,1993-10-31,5600.0,4978.710804631964,4975.1690197979815,4980.0,4961.663
T000575,1993-11-30,7080.0,4978.710804316597,4975.1690197979815,4880.0,4935.1167
T000575,1993-12-31,5500.0,4978.710804345306,4975.1690197979815,4780.0,4895.1807
T000575,1994-01-31,6040.0,4978.710804342692,4975.1690197979815,4860.0,4860.1597
T000575,1994-02-28,5940.0,4978.710804342931,4975.1690197979815,5040.0,4811.3535
T000576,1993-01-31,5774.5,5521.61326072134,5610.764414568397,5129.0,5577.5815
T000576,1993-02-28,6189.5,5696.244722626973,5721.151960639646,5526.0,5688.177
T000576,1993-03-31,6521.5,5778.818635774412,5738.866672573209,5833.0,5744.6636
T000576,1993-04-30,6383.0,5781.106124354741,5738.386337831428,5833.5,5762.125
T000576,1993-05-31,6183.5,5835.482978231819,5757.032595984947,5847.5,5815.4653
T000576,1993-06-30,6038.0,5816.589817603828,5702.932953215688,5700.5,5761.2256
T000576,1993-07-31,4932.0,5202.4462764215505,5197.866360236602,5003.0,5135.2227
T000576,1993-08-31,4891.5,5190.208852618991,5193.849362427353,4973.0,5188.719
T000576,1993-09-30,5163.0,5212.821010000285,5230.286553313429,4980.0,5211.828
T000576,1993-10-31,5466.0,5580.370541705312,5573.777104939296,5235.5,5550.437
T000576,1993-11-30,5609.5,5746.407656399266,5737.818769710298,5405.0,5748.784
T000576,1993-12-31,5341.5,5587.945840868761,5624.542528752654,5432.5,5580.4385
T000577,1993-01-31,5690.5,5633.473971949316,5633.473971949316,5051.0,5642.491
T000577,1993-02-28,6050.0,5651.760985398866,5651.760985398866,5391.5,5643.1924
T000577,1993-03-31,6269.5,5656.105504103503,5656.105504103503,5603.0,5647.0435
T000577,1993-04-30,6268.5,5657.137648735923,5657.137648735923,5714.0,5657.619
T000577,1993-05-31,5956.5,5657.382859451922,5657.382859451922,5630.5,5651.694
T000577,1993-06-30,5777.0,5657.441115139499,5657.441115139499,5452.0,5681.09
T000577,1993-07-31,5288.5,5657.454955175491,5657.454955175491,5367.5,5688.131
T000577,1993-08-31,5248.5,5657.458243208029,5657.458243208029,5337.0,5690.4307
T000577,1993-09-30,5480.0,5657.45902435903,5657.45902435903,5291.0,5706.9893
T000577,1993-10-31,5456.5,5657.459209940188,5657.459209940188,5232.0,5725.6816
T000577,1993-11-30,5426.5,5657.459254029443,5657.459254029443,5232.5,5724.9326
T000577,1993-12-31,5462.0,5657.459264503904,5657.459264503904,5556.5,5723.5674
T000578,1989-01-31,3846.0,3715.7777673270107,3808.6745971209716,3730.0,3465.09
T000578,1989-02-28,4320.0,4088.530581627464,3960.765641172819,4514.0,4042.608
T000578,1989-03-31,4670.0,4407.517084133613,4278.258166938773,5602.0,4555.936
T000578,1989-04-30,3746.0,4309.056162528556,4183.976973189512,4664.0,4724.6377
T000578,1989-05-31,3538.0,4825.412406222533,4547.138202289592,4836.0,4983.407
T000578,1989-06-30,3072.0,4513.098217230224,4289.424386990065,4428.0,4805.2666
T000578,1989-07-31,2132.0,3327.048225599128,3370.938432893481,2874.0,3841.8523
T000578,1989-08-31,3128.0,3062.145656203398,3300.099063225101,3440.0,3486.5715
T000578,1989-09-30,4230.0,4204.064041764766,4167.791032931506,4306.0,4111.284
T000578,1989-10-31,3430.0,4041.8932035735115,4018.9170942789497,4360.0,4358.768
T000578,1989-11-30,3002.0,3847.6974015242668,3792.6078078319033,3046.0,4351.7856
T000578,1989-12-31,3142.0,3703.179296266838,3747.547867112142,3582.0,4190.9263
T000579,1989-01-31,5167.0,5305.032053154756,5100.298993201435,4812.5,5202.516
T000579,1989-02-28,5096.0,5025.453452744548,4979.804280896826,4702.0,5244.187
T000579,1989-03-31,5180.5,5879.220509129611,5621.258243486953,6047.0,5505.5596
T000579,1989-04-30,3817.0,5882.071586228568,5241.007809602085,5470.0,5619.7637
T000579,1989-05-31,4482.0,5532.253099266609,5238.775288412851,4540.5,5635.31
T000579,1989-06-30,4165.0,5912.84177546912,5075.019168027384,5112.5,5569.1846
T000579,1989-07-31,3742.5,5198.1779345528485,5062.0787534130095,3949.5,5136.8584
T000579,1989-08-31,3453.0,4895.109093942024,4706.6224498060055,3758.0,4915.845
T000579,1989-09-30,3529.0,4686.381800122641,4824.019632295707,3645.0,4893.5547
T000579,1989-10-31,4410.0,5110.619229534847,4883.250575695152,5491.5,5016.2266
T000579,1989-11-30,4085.0,5185.821877413066,5083.52774231641,4860.0,5135.444
T000579,1989-12-31,3982.0,5095.148353127401,4989.586981062179,5394.5,5263.342
T000580,1993-02-28,3530.0,3617.9185039325826,3544.6802519364073,3140.0,3695.3247
T000580,1993-03-31,4340.0,4180.142544717561,4061.4896106275883,3730.0,4279.7144
T000580,1993-04-30,4670.0,4398.6668632440815,4299.385907986711,4070.0,4300.6577
T000580,1993-05-31,4590.0,4548.164085840259,4409.768102169042,4140.0,4297.8643
T000580,1993-06-30,5560.0,5089.172561050283,4926.739626484046,4840.0,4782.27
T000580,1993-07-31,4950.0,4768.707258199612,4585.598429839481,4370.0,4586.624
T000580,1993-08-31,4740.0,4504.765741043779,4288.359973598529,3900.0,4313.498
T000580,1993-09-30,4890.0,4917.704723032386,4678.997034851919,4470.0,4521.058
T000580,1993-10-31,4660.0,4492.692141501942,4230.83631612845,3970.0,4269.3228
T000580,1993-11-30,4270.0,4226.654350971512,3945.4574796081556,3850.0,3983.129
T000580,1993-12-31,4770.0,4523.421976083593,4215.758990693835,4070.0,4232.967
T000580,1994-01-31,4920.0,4358.159790352167,4028.7384982075937,3870.0,3954.2178
T000581,1993-01-31,7228.5,6730.983874657981,6889.4420438103825,5640.5,6498.5312
T000581,1993-02-28,7095.0,6873.766959891825,6965.357398005437,6064.0,6756.7266
T000581,1993-03-31,8753.0,7795.065687065339,7394.4895656963545,6587.5,7670.366
T000581,1993-04-30,7994.5,7584.8502757690485,7327.466252515707,6851.5,7413.544
T000581,1993-05-31,7839.0,7822.377815416124,7434.726514406953,7181.0,7430.4873
T000581,1993-06-30,8023.0,7705.1424247829755,7390.368861428228,7521.0,7389.267
T000581,1993-07-31,7065.5,6983.732660812262,7040.096949495597,6456.5,6682.6074
T000581,1993-08-31,7875.5,8034.357017565232,7549.0282270618645,7538.5,7495.466
T000581,1993-09-30,8417.5,7729.281339609817,7397.21807620485,7414.0,7452.8228
T000581,1993-10-31,8125.5,7939.478492425669,7522.351502509371,7905.0,7489.6694
T000581,1993-11-30,7380.5,7014.741081544228,7046.551642171446,6562.0,6863.2827
T000581,1993-12-31,8279.5,7195.574481345889,7117.403597525645,6912.5,6937.3145
T000582,1993-01-31,5613.0,5142.77140548142,5365.577711354076,4249.0,4982.9165
T000582,1993-02-28,5397.5,5296.865538372685,5455.547273271097,4648.5,5251.269
T000582,1993-03-31,6826.5,5941.889452793115,5778.42487801777,4954.0,5819.0356
T000582,1993-04-30,5909.0,5682.125103137207,5768.854991327284,5179.0,5552.0337
T000582,1993-05-31,5943.0,5915.0747979453945,5885.982649060024,5563.5,5577.242
T000582,1993-06-30,6122.5,5867.635583777706,5898.853328570269,5781.5,5567.95
T000582,1993-07-31,5281.5,5246.541923174321,5690.270082275348,4839.0,4997.5674
T000582,1993-08-31,6125.0,6262.011062162981,6157.340249255587,5865.0,5772.799
T000582,1993-09-30,6594.0,6060.767280956844,6054.777341537512,5762.0,5766.659
T000582,1993-10-31,6260.5,6160.686195211728,6199.44064554791,6333.5,5718.2437
T000582,1993-11-30,5623.5,5495.677119898021,5833.866627162765,5089.0,5370.4263
T000582,1993-12-31,6470.0,5601.38796938892,5859.364298653221,5338.5,5425.3276
T000583,1988-01-31,1450.0,650.8495986639336,650.8495986639336,900.0,824.2051
T000583,1988-02-29,1500.0,716.3180526927536,716.3180526927536,500.0,815.1221
T000583,1988-03-31,2450.0,740.6918272449202,740.6918272449202,1275.0,884.29785
T000583,1988-04-30,3400.0,749.7661347833008,749.7661347833008,1100.0,901.4404
T000583,1988-05-31,12100.0,753.1444813387296,753.1444813387296,650.0,864.6865
T000583,1988-06-30,16000.0,754.4022330074167,754.4022330074167,925.0,907.3799
T000583,1988-07-31,17375.0,754.8704914392058,754.8704914392058,1025.0,926.1221
T000583,1988-08-31,17275.0,755.0448231172313,755.0448231172313,1200.0,918.01465
T000583,1988-09-30,23375.0,755.109726452441,755.109726452441,1350.0,849.0947
T000583,1988-10-31,8575.0,755.1338898343865,755.1338898343865,1050.0,946.5371
T000583,1988-11-30,13000.0,755.142885813178,755.142885813178,500.0,904.26074
T000583,1988-12-31,14075.0,755.1462349980976,755.1462349980976,475.0,953.1279
T000584,1993-01-31,11370.0,12379.712564667336,12954.016294403464,16014.0,13063.51
T000584,1993-02-28,17190.0,12632.022311168515,13129.43651744744,13746.0,12397.98
T000584,1993-03-31,21024.0,12643.405484857049,12613.006599883223,14550.0,11951.719
T000584,1993-04-30,18048.0,11539.445100069188,11395.460371093879,13146.0,11439.365
T000584,1993-05-31,21660.0,10553.359283515236,10406.117174207046,11022.0,11059.782
T000584,1993-06-30,21978.0,11940.617939367577,11444.883960948093,10386.0,10727.713
T000584,1993-07-31,22524.0,11941.334115620564,11903.02232947745,7350.0,10489.811
T000584,1993-08-31,26436.0,12329.42954472094,11705.826187025184,8598.0,10230.634
T000584,1993-09-30,26610.0,11228.68065698973,10671.580005433021,9882.0,9915.138
T000584,1993-10-31,26010.0,12903.437924734068,10383.017314844468,9060.0,9868.998
T000584,1993-11-30,26496.0,12231.782452303125,10432.606049487691,11412.0,9639.253
T000584,1993-12-31,26130.0,11210.816151720494,9790.155597241514,15276.0,9361.96
T000585,1990-01-31,5150.0,4859.837093253478,4782.578816514994,4350.0,4806.036
T000585,1990-02-28,4600.0,4812.967678795705,4745.863315353465,4250.0,4840.4277
T000585,1990-03-31,4950.0,4990.467139464217,5094.660576387999,5200.0,5016.32
T000585,1990-04-30,4700.0,4940.302423223839,4874.367569418819,4600.0,4966.887
T000585,1990-05-31,5150.0,5001.397995189186,4947.798571741879,4800.0,5099.7666
T000585,1990-06-30,5100.0,5092.791046487902,5057.945075226468,5100.0,5204.3467
T000585,1990-07-31,5300.0,5046.89036236965,5002.871823484174,4950.0,5269.9287
T000585,1990-08-31,5600.0,5183.436790363023,5168.091578711058,5400.0,5295.9287
T000585,1990-09-30,5000.0,5106.824283782488,5076.302825807233,5150.0,5061.733
T000585,1990-10-31,5350.0,5136.119968431286,5113.018326968762,5250.0,4873.9023
T000585,1990-11-30,4800.0,5121.1726168396135,5094.660576387997,5200.0,4667.756
T000585,1990-12-31,4650.0,4970.687590685472,4911.083070580347,4700.0,4633.4873
T000586,1990-01-31,4365.0,4344.410447376087,4527.877103983048,4635.0,4555.238
T000586,1990-02-28,4520.0,4367.463181440068,4527.877103983048,4635.0,4550.073
T000586,1990-03-31,4475.0,4623.419457425877,4570.801841879362,4775.0,4593.7563
T000586,1990-04-30,4385.0,4607.059111186954,4555.471578344964,4725.0,4605.525
T000586,1990-05-31,4535.0,4574.898754906059,4532.476183043367,4650.0,4570.506
T000586,1990-06-30,4520.0,4503.221163865377,4501.815655974572,4550.0,4556.705
T000586,1990-07-31,4775.0,4594.1672606444645,4552.405525638084,4715.0,4584.777
T000586,1990-08-31,4610.0,4530.161464079751,4506.414735034891,4565.0,4588.0195
T000586,1990-09-30,4595.0,4540.271027295781,4514.07986680209,4590.0,4594.796
T000586,1990-10-31,4630.0,4566.275240859167,4550.872499284645,4710.0,4610.7427
T000586,1990-11-30,4515.0,4499.877932365464,4537.075262103686,4665.0,4627.3555
T000586,1990-12-31,4790.0,4602.939796701552,4511.01381409521,4580.0,4622.607
T000587,1990-01-31,4600.0,4423.064339883831,4334.6509965925725,4540.0,4316.276
T000587,1990-02-28,4660.0,4637.686265255857,4327.148250736406,4440.0,4365.035
T000587,1990-03-31,4000.0,4812.19213689828,4319.658491207265,4760.0,4408.0312
T000587,1990-04-30,3900.0,4703.202446766274,4312.18169552742,4420.0,4386.688
T000587,1990-05-31,3980.0,4704.044749937468,4304.717841258048,4980.0,4354.311
T000587,1990-06-30,3880.0,4729.523404660742,4297.266905999165,4860.0,4317.3613
T000587,1990-07-31,3560.0,4700.511683896627,4289.828867389558,4820.0,4282.7344
T000587,1990-08-31,3380.0,4571.689375384949,4282.403703106719,4820.0,4246.961
T000587,1990-09-30,3280.0,4503.812262080488,4274.991390866778,4480.0,4208.0493
T000587,1990-10-31,3900.0,4363.523185037032,4267.591908424434,4500.0,4176.121
T000587,1990-11-30,3820.0,4367.349935239742,4260.205233572892,5080.0,4199.399
T000587,1990-12-31,3920.0,4383.821685207043,4252.831344143793,4140.0,4276.167
T000588,1989-09-30,4610.0,4785.966137244617,4996.708920223704,5195.0,4717.8984
T000588,1989-10-31,4820.0,4712.059858339258,4962.755361314851,4985.0,4648.9985
T000588,1989-11-30,4780.0,4983.891658771735,4973.43161640507,5140.0,4692.304
T000588,1989-12-31,4695.0,4952.227791331426,4967.639819057446,5115.0,4669.6973
T000588,1990-01-31,4825.0,4861.385915506034,4945.253426592267,4940.0,4618.2344
T000588,1990-02-28,4795.0,4796.10477585316,4932.1946041724705,4860.0,4586.757
T000588,1990-03-31,5075.0,4945.266138844377,4972.339477400277,5155.0,4576.797
T000588,1990-04-30,4960.0,4869.217002396199,4937.415212312614,4925.0,4569.061
T000588,1990-05-31,4960.0,4897.886723679701,4938.8135896634585,4960.0,4597.643
T000588,1990-06-30,4935.0,4937.751353844259,4949.983446740442,5040.0,4641.8594
T000588,1990-07-31,4855.0,4777.370613544119,4897.076795791591,4670.0,4651.035
T000588,1990-08-31,5135.0,4931.083064556955,4927.870359794273,4880.0,4703.103
T000589,1992-11-30,7410.0,7905.5367815018035,7809.566874248479,7540.0,7954.5083
T000589,1992-12-31,7920.0,8362.940516503562,8098.052654442469,7910.0,8545.681
T000589,1993-01-31,7670.0,8156.298135466837,7525.808691522357,8180.0,8264.64
T000589,1993-02-28,6930.0,7568.7344622199735,7455.347018886529,7480.0,7591.196
T000589,1993-03-31,7720.0,8131.716700368687,7722.663995045806,7970.0,8275.035
T000589,1993-04-30,7450.0,7850.337025876049,7506.133881489142,7580.0,8041.475
T000589,1993-05-31,7210.0,8128.406092716464,7762.105696679191,8010.0,8257.338
T000589,1993-06-30,7360.0,8024.1824931931305,7700.541724609505,7980.0,8209.874
T000589,1993-07-31,8310.0,8272.351805545408,7870.05034020564,8040.0,8353.753
T000589,1993-08-31,8510.0,8050.760134717444,7530.721369657271,7650.0,8211.115
T000589,1993-09-30,8280.0,7766.466599665731,7405.195157881188,7240.0,8028.571
T000589,1993-10-31,8510.0,8126.684463247413,7593.387311008441,8240.0,8247.9375
T000590,1992-11-30,1624.0,1593.5436150120659,1590.7283580305575,2604.0,1506.7935
T000590,1992-12-31,1618.0,1541.361310204133,1571.1103705347252,2390.0,1454.9182
T000590,1993-01-31,1648.0,1518.495193554697,1554.5724127106926,2368.0,1403.7529
T000590,1993-02-28,1722.0,1516.596991184568,1540.6309190152976,2418.0,1300.6418
T000590,1993-03-31,1892.0,1504.1168549874988,1528.8782438345515,2260.0,1230.2065
T000590,1993-04-30,1770.0,1489.3863333597023,1518.970742032951,2122.0,1172.4768
T000590,1993-05-31,1740.0,1481.036104611947,1510.6187208599736,2072.0,1122.3455
T000590,1993-06-30,1870.0,1475.5713743808194,1503.5779694101384,2034.0,1059.6687
T000590,1993-07-31,2030.0,1469.4915613363153,1497.6426179602709,1832.0,1036.5139
T000590,1993-08-31,2300.0,1464.068742873163,1492.6391183928677,1690.0,1033.81
T000590,1993-09-30,2394.0,1460.1513398944048,1488.421169694722,1530.0,1000.2749
T000590,1993-10-31,2462.0,1457.0067186580832,1484.8654401537237,1614.0,1000.7661
T000591,1990-01-31,7195.0,6708.508369508638,6711.146910906063,7645.0,6521.305
T000591,1990-02-28,6875.0,6182.1827636047365,6160.300527871903,6710.0,6067.809
T000591,1990-03-31,7530.0,6948.569986965642,6941.277560434903,7470.0,6691.4365
T000591,1990-04-30,7075.0,6902.002958965012,6920.592375745179,7355.0,6664.929
T000591,1990-05-31,7195.0,6990.89580821403,7042.645666640038,7525.0,6640.187
T000591,1990-06-30,6705.0,6499.386789629537,6579.269650171391,7165.0,6058.7544
T000591,1990-07-31,6995.0,6309.900970068506,6418.607183050238,6900.0,5702.6206
T000591,1990-08-31,6975.0,6041.071828396146,6140.588626507209,6340.0,5605.423
T000591,1990-09-30,6670.0,5999.859752232679,6116.790749806062,6460.0,5556.6904
T000591,1990-10-31,7090.0,6444.046932935217,6582.819467706127,6950.0,5764.342
T000591,1990-11-30,7135.0,6372.080359078514,6526.676766885193,6805.0,5743.4746
T000591,1990-12-31,7355.0,6596.3332178359,6747.341552895686,6605.0,6020.6665
T000592,1990-01-31,6750.0,6691.96168927797,6683.495346042248,7260.0,6311.82
T000592,1990-02-28,6060.0,6471.954887221016,6427.624650053889,6470.0,6166.519
T000592,1990-03-31,6970.0,7268.932947479554,7198.443002875,7140.0,6907.248
T000592,1990-04-30,6430.0,7119.016751873763,7055.052814672078,7120.0,6530.13
T000592,1990-05-31,6180.0,7016.714103632784,6958.187492468192,7240.0,6310.457
T000592,1990-06-30,5680.0,6338.953162724579,6282.055838962377,6650.0,5595.1475
T000592,1990-07-31,4920.0,6037.960146505689,5991.125065320189,6350.0,5049.639
T000592,1990-08-31,4950.0,5786.657611955035,5738.488800663982,6060.0,4900.6924
T000592,1990-09-30,5200.0,5849.174631150082,5786.291655162015,5960.0,5011.2344
T000592,1990-10-31,5660.0,6571.279879565049,6512.465866376564,6730.0,5507.6123
T000592,1990-11-30,6020.0,6483.105154285204,6416.406591595515,6300.0,5488.977
T000592,1990-12-31,6100.0,6589.709510827434,6524.1416349676165,6280.0,5518.9307
T000593,1990-01-31,6990.0,6878.235840615579,6822.4310380227835,7260.0,6529.0537
T000593,1990-02-28,6610.0,6607.1503997728205,6459.50364996947,6600.0,6260.3027
T000593,1990-03-31,7290.0,7460.447985569021,7260.757326001954,7150.0,7133.862
T000593,1990-04-30,6800.0,7195.476961841641,7001.528436418698,7010.0,6713.4624
T000593,1990-05-31,6890.0,7115.203463816661,6924.538530014051,7140.0,6526.742
T000593,1990-06-30,6250.0,6537.575917882917,6348.15908981867,6660.0,5816.519
T000593,1990-07-31,5550.0,6213.98562267327,6037.97698529546,6400.0,5373.088
T000593,1990-08-31,5610.0,6028.241666084451,5845.075193090887,6160.0,5209.8506
T000593,1990-09-30,6150.0,6080.29285549152,5843.478121507837,5930.0,5469.782
T000593,1990-10-31,6330.0,6663.157542547864,6434.280620843865,6610.0,6006.4375
T000593,1990-11-30,6560.0,6777.078180118264,6554.230535400588,6800.0,6103.806
T000593,1990-12-31,6390.0,6870.1821317488275,6651.186134068179,6710.0,6108.191
T000594,1990-01-31,5160.0,4562.580456951622,4537.8024690040465,5260.0,4538.662
T000594,1990-02-28,4660.0,4385.204923848506,4316.5377443257385,4860.0,4471.6475
T000594,1990-03-31,4940.0,4929.361929293932,4462.089786508219,5160.0,4971.8296
T000594,1990-04-30,5060.0,5151.385128827354,4578.675699142233,5220.0,5045.6562
T000594,1990-05-31,5080.0,5232.645385476679,4584.7479064677445,5380.0,5152.9263
T000594,1990-06-30,4720.0,4350.517574494773,4213.390672902416,4900.0,4477.8623
T000594,1990-07-31,4100.0,4416.16376600412,4275.5340871143035,4940.0,4369.2837
T000594,1990-08-31,4120.0,4117.952060915852,4015.8053734555006,4080.0,4300.0703
T000594,1990-09-30,4460.0,4281.23246212153,4096.4833136678035,4560.0,4290.2974
T000594,1990-10-31,4700.0,4624.616836901422,4322.40001680668,5000.0,4291.465
T000594,1990-11-30,4760.0,4571.41581167969,4212.825901838299,4620.0,4370.8643
T000594,1990-12-31,5300.0,4700.309671526894,4250.031900298009,4500.0,4381.762
T000595,1990-01-31,4900.0,4262.894987392521,4522.910262918995,5035.0,4365.84
T000595,1990-02-28,4655.0,4387.268939108765,4469.165474429576,4680.0,4379.4106
T000595,1990-03-31,5080.0,4947.66987390102,4735.666178848098,5225.0,4801.026
T000595,1990-04-30,5095.0,4787.185755620664,4617.802839669384,4830.0,4692.986
T000595,1990-05-31,5130.0,4582.067873791845,4596.698753905679,4825.0,4381.481
T000595,1990-06-30,4780.0,4245.474673623073,4373.627563354321,4345.0,4206.5527
T000595,1990-07-31,5240.0,4389.207087689195,4550.185385957643,4635.0,4206.63
T000595,1990-08-31,5165.0,4559.707020302271,4679.309274032556,4855.0,4302.491
T000595,1990-09-30,5145.0,4653.805104724121,4639.537812593946,4790.0,4450.9062
T000595,1990-10-31,5185.0,4901.3261006877465,4808.4265774703035,5060.0,4631.545
T000595,1990-11-30,5185.0,4678.824598007054,4740.3215085507245,4975.0,4519.2256
T000595,1990-12-31,5315.0,4788.68631552355,4737.780592244545,4650.0,4563.3413
T000596,1990-01-31,3638.0,3378.667327464844,3554.299740343427,3790.0,3404.7424
T000596,1990-02-28,3424.0,3283.538264445469,3428.628620720575,3496.0,3278.102
T000596,1990-03-31,3731.0,3653.455266119289,3544.825872227737,3821.0,3513.6523
T000596,1990-04-30,3825.0,3613.34876382483,3442.0941625338896,3659.0,3455.5332
T000596,1990-05-31,3759.0,3512.5427312153715,3468.2071830713294,3687.0,3245.5469
T000596,1990-06-30,3534.0,3288.7090973654426,3276.994217069657,3291.0,3080.2437
T000596,1990-07-31,3797.0,3389.824676817853,3359.008823896953,3504.0,3076.8738
T000596,1990-08-31,3776.0,3503.618255832358,3383.868987358948,3691.0,3100.4204
T000596,1990-09-30,3750.0,3495.5688633517652,3343.9206582637507,3541.0,3112.1047
T000596,1990-10-31,3655.0,3647.1800698917673,3435.430462071241,3716.0,3210.5508
T000596,1990-11-30,3609.0,3514.546510406471,3389.210874220267,3604.0,3153.918
T000596,1990-12-31,3784.0,3657.941198488901,3340.534376005611,3601.0,3205.4136
T000597,1990-01-31,7640.0,7109.807724887614,7117.443223919649,7960.0,6655.3574
T000597,1990-02-28,6940.0,7069.083299760199,6992.341499752171,7000.0,6567.7896
T000597,1990-03-31,8210.0,7124.572983771773,7203.215453936376,8200.0,6607.984
T000597,1990-04-30,8045.0,7126.532789532733,7194.8771458965075,8200.0,6409.46
T000597,1990-05-31,7775.0,7118.9406671166125,7030.834294762955,7970.0,6045.8984
T000597,1990-06-30,7195.0,7069.99271538114,6791.075753128009,6830.0,5743.0586
T000597,1990-07-31,7880.0,7090.03879967234,6997.734421071251,7275.0,5752.6885
T000597,1990-08-31,7880.0,7094.13968215602,7126.360185660034,7360.0,5809.7236
T000597,1990-09-30,7880.0,7086.150141753569,7024.185025708424,7145.0,5952.72
T000597,1990-10-31,8335.0,7118.240822065298,7388.982219558917,7890.0,6034.093
T000597,1990-11-30,8155.0,7117.0714455194775,7292.792186411624,7830.0,5830.9087
T000597,1990-12-31,8500.0,7084.793303191131,7288.0071112831865,7110.0,5717.69
T000598,1990-01-31,4510.0,4784.655335390723,4533.917324186256,4300.0,4534.8906
T000598,1990-02-28,4255.0,4844.764104520806,4617.896273577677,4945.0,4475.247
